ID,smiles,assign
DEKOLS2_549.maegz,C1C[C@@H](O)[C@H](OC)C[C@@H]1/C=C(\C)[C@@H](OC2=O)[C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)/C=C(\C)C[C@H](C)C[C@H](OC)[C@@H](O)[C@@H](OC)C[C@@H](C)CC(=O)C(=O)N([C@H]23)CCCC3,train
Enamine_9407.maegz,COCC(=O)N1CCN(CC1)c(n2)nccc2N[C@@H]3CCCOC3,train
Enamine_5193.maegz,n1[nH]c(=O)n(CC)c1[C@@H]2C[C@H](OC)CN2c(nc3)ncc3F,train
GlideDecoy_269.maegz,c1cnccc1-c2n(CCCOC)c(nn2)SCc3ccccc3,train
GLL_16064.maegz,COc(c1)c(OC)cc(c12)nc(nc2N)N(CC3)CCN3C(=O)CCCNC(=O)OCc4ccccc4,train
Enamine_1782.maegz,COc(nc1)c(Cl)cc1C(=O)NC[C@H]2[C@@H](OCCC2)c3cn[nH]c3,train
Enamine_8083.maegz,CN(C)c(cc1)cc(F)c1C(=O)N(CC2)CCC2c(n3)[nH]c(c34)cccc4,train
Enamine_7825.maegz,O[C@H]1CC[N@H+](C1)C2CN(C2)C(=O)c3ccc(cc3)-c(cs4)nc4C,train
GLL_14141.maegz,COc(cc1)ccc1-c(nc(s2)N)c2CC[N@H+](CC3)CC=C3c4ccccc4,train
Enamine_8386.maegz,n1cc(C)ncc1C(=O)NC[C@@H](CCC2=O)[C@H](N2C)c3n(C)cc[nH+]3,train
MC_873.maegz,CCCCc(n1)[nH]cc1C[N@@H+](CC(=O)NC2)CCCCOc(c(cc3)OC)cc3[C@@H](C4)[N@H+]([C@@H]5[C@@H]24)CCC5,train
GLL_3278.maegz,c1cccc(O)c1CCn(nc2)c3nc(N)n(c4c23)nc(n4)-c5ccco5,train
GLL_15789.maegz,c1cc(Cl)nc(c1C(F)(F)F)N2CC[NH+](CC2)CCCOc3ccc(F)cc3,train
GLL_11824.maegz,FC(F)(F)c1cc(ccc1)C[N@H+](CC2)CC[C@@H]2C[N@@H+](CC3)Cc(c34)c(OC)ccc4OC,train
Enamine_3144.maegz,c1cccc(c12)N(C)CCN(C2)C(=O)NCc3nc(n[nH]3)[C@@H]4CCCO4,train
MC_613.maegz,c1cccc(F)c1C(=O)N(Cc(ccc23)cc2)CCCCNC(=O)[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](NC3=O)Cc4ccccc4,train
Enamine_1303.maegz,[O-]C(=O)C[C@H]1COCCN1S(=O)(=O)c(c2)sc(Cl)c2C,train
MC_451.maegz,C1COCCC1C(=O)N(CC2)CCC23C(=O)N[C@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@@H](Cc4ccccc4)C(=O)NCCOc5ccc(O3)cc5,train
PDBuniq_1030.maegz,CCCCc1n[nH]c(c12)oc(=O)c3c2cccc3,train
Enamine_8829.maegz,CCc1cc(ccc1)OCC[N@H+](C2)CC[C@]2(O)Cn3ccnn3,train
Enamine_6722.maegz,N#Cc1cc(F)c(cc1)S(=O)(=O)NC[C@@H]2CCCC[NH2+]2,train
GLL_14907.maegz,n1ccccc1N(CC2)CCC2c(nn3)n(c34)c5c(cc(Cl)cc5)CN(C4)c6ncccn6,train
PDBuniq_2710.maegz,CC(=O)Nc1ccc(O)cc1,train
GLL_10028.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)CN(C)C(=O)N2CC[C@@H]([NH2+]CCF)C[C@@H]2c(c3C)ccc(F)c3,train
Enamine_3586.maegz,CCCC(=O)N(C1)CCC[C@H]1c2cc(n[nH]2)N3CC[NH2+]CC3,train
Enamine_5061.maegz,c1cc(F)ccc1CCNC(=O)Nc(cc2)cc(OC)c2N3CCCC3=O,train
GLL_10409.maegz,c1c(Cl)ccc(c12)sc(c2C)S(=O)(=O)Nc(c3)ccc(OC)c3N4CC[NH2+]CC4,train
DEKOLS2_1103.maegz,c1ccccc1CNC(=O)c(c2C)cn(c23)ncnc3Nc(c(C)cc4)cc4C(=O)NOC,train
GLL_12948.maegz,c1ncccc1NC(=O)N(CC2)c(c23)cc4c(n3)cccc4,train
DEKOLS2_2350.maegz,C1CCCN1c(n2)nc(nc2NCCO)Nc(c(cc3)OC)cc3-c4ccccc4,train
GLL_8477.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)CCc2c([nH]c(=O)[nH]2)Cc3c[nH]c(c34)cccc4,train
Enamine_9315.maegz,CNc(nc1)ccc1NC(=O)[C@@H]2NCCOc(c23)cccc3,train
GLL_2038.maegz,C1CCCCC[NH+]1CCc2c(-c3ccccc3)[nH]c(c24)cccc4,train
Enamine_5087.maegz,c1occc1CNC(=O)[C@@H]2[C@H](OCC2)c3ccnn3-c4c(OC)cccc4,train
GLL_6967.maegz,c1cc(F)ccc1C(=O)[C@H]2CC[N@@H+](CC2)CCc3c(nc(s3)NC)-c4ccc(F)cc4,train
Enamine_5875.maegz,CC(C)n(cn1)cc1C(=O)NC[C@H]2[C@@H]([N@@H+](C)CCC2)c3cncn3C,train
Enamine_1020.maegz,N1C(=O)COc(c12)ccc(c2)C(=O)Nc(ccc3)cc3-c4ncn(n4)C,train
GLL_6228.maegz,CC1(C)CC(C)(C)CN(C1)C(=O)CN2C(=O)[C@@H](COc(c23)cccc3)NC(=O)Nc(cc4C)ccc4,train
DEKOLS2_1677.maegz,Cc1cc(c(F)cc1)NC(=O)Nc(cc2)cc3c2n(CCC)c4c5CCc(nn(C)c6)c6c5c(c7c34)C(=O)NC7,train
PDBuniq_1840.maegz,NC(=[NH2+])NCCC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(cn2)c(c23)ncnc3N,train
DEKOLS2_740.maegz,C1=CC(C)(C)Oc2c1c(O[C@H](C)[C@@H](C)[C@H]3O)c3c(c24)oc(=O)cc4-c5ccccc5,train
GLL_8675.maegz,FC(F)(F)c1nnnn1-c(cc2F)cc(c2C)[C@@H](CO3)C[C@@]34[C@@H](c5ccc(F)cc5)[C@@H](CC4)C[NH+]6CCCC6,train
Enamine_1182.maegz,CCn(cn1)cc1C(=O)N(CC2)CCC2[C@@H](O3)CC[C@@H]3C([O-])=O,train
GLL_11451.maegz,C1CCCCN1c(cc2)ccc2NC(=S)NC[C@@H](C)N(c(nc3)ccc3Br)Cc4cc(Cl)c(Cl)cc4,train
GLL_9358.maegz,[O-]C(=O)CCC/C=C\C[C@@H]([C@H](O)C[C@H]1O)[C@H]1\C=C\[C@](C)(O)CCCCC,train
GLL_4227.maegz,NC(=O)c1ccnc(n1)N(C)C[C@H](O)C[NH+](CC2)CCN2c3c(OC)ccc(Cl)c3,train
GLL_13551.maegz,COc(cc1)ccc1C[NH2+]C[C@H](CO2)Oc3c2ccc(c34)NC(=O)C4,train
Enamine_361.maegz,COC(=O)[C@H](C)NC(=O)Cn1cnnn1,train
Enamine_4919.maegz,COc(cc1)cc(OC)c1C(=O)Nc(cc2)cc(F)c2-n(n3)c(C)cc3C,train
GLL_8065.maegz,CC(C)N(C(C)C)C(=O)c1cc(OC)c(cc1)OCCCCOc(cc2)cc(c23)onc3N,train
MC_694.maegz,c1cc(C)cn(c12)c(F)c(n2)C(=O)N[C@@H](CCCNC(=O)CN3C)C(=O)N[C@H](C(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C3=O)Cc4ccccc4,train
GLL_11620.maegz,C1CCCC12CC(=O)N(C(=O)C2)CC[NH2+]C[C@H](O3)COc(c34)cccc4,train
Enamine_8270.maegz,Cc1cn(c[nH+]1)C(C)(C)C(=O)N[C@@H]2CCN(C2)c3c(=O)[nH]cc[nH+]3,train
PDBuniq_1010.maegz,CC(C)(C)n(c1)ncc1-c2cccc(c23)NC(=O)C[C@@H](C)N3,train
GLL_8674.maegz,FC(F)(F)c1nnnn1-c(c2)ccc(OC)c2[C@H](CO3)C[C@@]34[C@@H](c5ccc(F)cc5)[C@@H](CC4)C[NH+]6CCCC6,train
PDBuniq_1587.maegz,[O-]C(=O)[C@H]([NH3+])Cc1ccc(O)cc1,train
GLL_10698.maegz,FC(F)(F)Oc(c1)ccc(OC(C)C)c1[C@H](CO2)C[C@@]23[C@@]4(CC[C@@H]([NH2+]4)CC3)c5ccccc5,train
GLL_1784.maegz,C[NH+](C)CCCc(c(cc1)OC)cc1C(=O)Nc(cc2)ccc2CCCCO,train
GLL_7661.maegz,C1CCCCC1=C2N[C@@H](C(=O)N(CCC)c(c23)cccc3)NC(=O)Nc4ccc(cc4)N(CC5)CCN5C,train
PDBuniq_1014.maegz,COC(=O)C[C@@H]1N=C(c(c2n(c13)c(C)nn3)cc(cc2)OC)c4cccc(c45)[nH]cc5,train
PDBuniq_2441.maegz,CC(=O)[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)C(=CC3)C[C@@H](O)CC4,train
PDBuniq_4202.maegz,n1ccc(C)cc1CCCCCO[C@@H](C[NH2+]C2)[C@@H]2Cc3cc(C)cc(N)[nH+]3,train
GLL_2530.maegz,c1c(Cl)c(N)cc(OC)c1C(=O)N[C@H]2CC[N@H+](CC2)CC3CCN(CC3)C(=O)[C@@H]4CC=CCC4,train
GLL_4143.maegz,c12c3c(sc1)[C@@H]([NH3+])CCn3c(=O)n(c2=O)CCN4CCN(CC4)c5c(OC)cccc5,train
PDBuniq_3014.maegz,c1cccc(c1c23)n(CC)c2ccc(c3)C[NH2+]C,train
Enamine_249.maegz,O1COc(c12)ccc(c2)CC(=O)N([C@H]3C([O-])=O)CCc(c34)cccc4,train
PDBuniq_3158.maegz,C[NH+](C)C[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(c(n2)C)c(c23)ncnc3N,train
Enamine_9873.maegz,Cc1[nH]nc(c1C(F)(F)F)C(=O)NC[C@@H](CC2=O)[C@H](N2C)c(c3C)cnn3C,train
MC_1412.maegz,C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)CN(C(=O)Cc2[nH]nc(c23)cccc3)CCCNC(=O)Cn(c14)nc(n4)-c5ccccc5,train
GLL_2714.maegz,C1C[NH+](C)CCN1C2=Nc(cc(F)cc3)c3Cc(c24)cccc4,train
PDBuniq_2213.maegz,c1ccccc1CC(=O)N(CC2)CCC2c(on3)nc3-c4cccs4,train
PDBuniq_2215.maegz,c1cc(O)cc(c12)sc(-c3ccc(O)cc3)c2C(=O)c4ccc(cc4)OCC[NH+]5CCCC5,train
GLL_4626.maegz,CC(C)(C)[NH2+]C[C@H](O)COc1cccc(c12)C[C@@H](O)[C@H](C2)O,train
DEKOLS2_2863.maegz,CCCOc(c1)cc(OCCC)cc1NCc(c2C)cnc(c23)nc(N)nc3N,train
Enamine_4424.maegz,CNC(=O)[C@]12[C@@H](COCC2)CN(C1)C(=O)c3n[nH]c(c34)ccc(C)c4,train
PDBuniq_4381.maegz,n1cccn(c12)ncc2C(=O)Nc3c(n[nH]c3)-c(c4)c(OC)cc(c45)cccc5,train
GLL_11788.maegz,c1cccc(C=C2)c1N(c(c23)cccc3)C(=O)C[N@H+](CC4)CC[C@@H]4CCCC[NH+](CC)CC,train
Enamine_410.maegz,c1coc(c12)CCN([C@H]2C([O-])=O)C(=O)c3cccn3CC,train
DEKOLS2_2196.maegz,c1ccc(C)c(c1C)OCC(=O)NN(Cc2ccccc2)C(=O)[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CSC)NC(=O)OCc4cccc(c45)cncc5,train
Enamine_3287.maegz,C1CC[C@@H]([NH3+])[C@H]1C(=O)NCc2cc(ncc2)-c3ccccc3,train
GLL_12501.maegz,c1cc(F)ccc1N2CC[NH+](CC2)C[C@H](OC)CN3S(=O)(=O)c4cccc5cccc3c45,train
Enamine_9828.maegz,n1cnn(c12)C[C@@H](CC2)NCc3nc(on3)-c(cc4C)ccc4,train
Enamine_1161.maegz,[O-]C(=O)c1c(OC)cc(cc1)NC(=O)[C@H]2[C@H](C2)c(c3)ccc(c34)OCCO4,train
Enamine_6743.maegz,n1oc(C)nc1CNC(=O)[C@H](CCC2=O)N2Cc3ccc(C)cc3,train
GLL_13433.maegz,C1CCCCC1C(=O)N(c2ccccn2)[C@H](C)C[N@@H+](CCC)CCOc3cccc(c34)cccc4,train
Enamine_4558.maegz,s1cnc(C)c1C(=O)N2CCOC[C@@H]2c3ncn(n3)CC(F)(F)F,train
PDBuniq_996.maegz,[NH3+]CCCNc1nc(-c2ccc(cc2)N(C)C)cc(c13)nccc3,train
GLL_6731.maegz,CCC[NH+](CCC)CCc1ccc(O)c2[nH]c(c3c12)cccc3,train
GLL_7036.maegz,CCOC(=O)Cn(c1=O)c(=O)n(Cc2c(OC)cccc2)c(c13)nc(C(C)C)c(C([O-])=O)c3-c4cc(=O)[nH]c(c45)cccc5,train
GlideDecoy_152.maegz,N#CC1=C(N)SC(N)=C(C#N)C1[C@@H]2C[C@@H]3C=C[C@H]2C34CC4,train
GLL_6948.maegz,c1cc(F)ccc1OC[C@H](CC2)C[N@H+]([C@@H]23)CCN(C3)c(nc4)ncc4F,train
PDBuniq_54.maegz,n1oc(C)c(c1C)-c(c2)ccc(c23)CC[C@@]3(O)c4ccccc4,train
GLL_4552.maegz,c1cc(O)c(CO)cc1[C@@H](O)C[NH2+]CCCCCCOCCCc2ccsc2,train
GLL_7909.maegz,Cc1nn(C)c(c12)nc(cc2C)NNC(=O)c3ccc(o3)Oc(c(C)c4)cc(c45)[C@H](C(C)C)[C@@H](C)[C@@H]5C(C)C,train
GLL_10581.maegz,C1CCCCCN1C(=O)[C@H](c2ccccc2)CC[NH2+]C[C@@H](O)COc3cccc(c34)cccc4,train
Enamine_6656.maegz,c1[nH]c(=O)cc(C)c1C(=O)NC[C@@H]2[C@H](OCC2)c3ccccc3,train
PDBuniq_2085.maegz,n1cnn(c12)c(cc(n2)C)Nc(c3)ccc(c34)cccc4,train
GLL_11325.maegz,o1cccc1C[S@@](=O)CC(=O)NC/C=C\COc(ncc2)cc2C[NH+]3CCCCC3,train
GLL_4293.maegz,[O-]C(=O)[C@@](C)([NH3+])Cc1cc(O)c(O)cc1,train
GLL_3783.maegz,c1ccccc1-c(c2CCC)nnc(c2)NC[C@H]3CCC[N@@H+]3CC,train
MC_2980.maegz,c1ccccc1-c2ccnc(C)c2C(=O)N(Cc(cc34)on4)CCNC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC3=O,train
GlideDecoy_1705.maegz,COCCN(C(=S)S1)C(=O)\C1=C\c(c(=O)n(c23)cccc2)c(n3)NCCCn4cc[nH+]c4,train
PDBuniq_2341.maegz,NNC(=O)c1ccncc1,train
GLL_788.maegz,c1cccc(Br)c1C(=O)Nc(nc2)ccc2C(=O)N(C3)c(cccc4)c4Cn(c35)ccc5,train
GLL_7309.maegz,COc1cc(OC)nc(n1)O[C@H](C([O-])=O)[C@@]2(c3ccccc3)NCC(=O)N(c(c24)cccc4)Cc5c(F)cc(F)cc5F,train
PDBuniq_2699.maegz,Cc1c(=O)[nH]c(=O)n(c1)[C@H](O2)C[C@H](O)[C@H]2COP([O-])(=O)OP([O-])(=O)O[C@@H](O3)[C@H](O)[C@H](O)[C@@H](O)[C@@H]3C,train
GLL_647.maegz,c1cc(Cl)ccc1S(=O)(=O)NCC[C@H]2CC[C@@H](CC2)OCc3[n-]nnn3,train
Enamine_7703.maegz,CCc1c(c(C)no1)NC(=O)N(C2)CC[C@H]2Nc(cc3)nn(c34)ccn4,train
PDBuniq_3808.maegz,O=c1[nH]c(C)nc(c12)onc2-c3c(OC)cccc3,train
DEKOLS2_1948.maegz,[O-]C(=O)Cc1cc(=O)oc(c12)cc(O)cc2,train
PDBuniq_3287.maegz,CC(C)C[C@@H](C(=O)NC)[NH2+][C@H]1CC[C@@H](CC1)n(c(c23)ncnc3N)cc2-c4ccc(cc4)Oc5ccccc5,train
GLL_16448.maegz,c1ccc(Cl)cc1NC(=O)CCc2ccc(cc2)Cc3cnc[nH]3,train
PDBuniq_2670.maegz,[O-]C(=O)CCC(=O)O[C@H]1CC[C@H]([C@@]12C)[C@H]3[C@H](CC2)[C@]4(C)C(CC3)=CC(=O)CC4,train
DEKOLS2_968.maegz,c1ccccc1C(SC[C@@H](C([O-])=O)[NH3+])(c2ccc(F)cc2)c3ccccc3,train
Enamine_6690.maegz,O=c1ccccn1CC(=O)N[C@@H](CCO2)[C@H]2c3cnn(c3)CC,train
PDBuniq_2276.maegz,c1ccccc1C(O)(c2ccccc2)[C@H]3CCCN3S(=O)(=O)CCCn(c(=O)[nH]4)ccc4=O,train
GlideDecoy_1290.maegz,CC(C)(C)NS(=O)(=O)c(c1C)cc(cc1)-c2nnc(c(c23)cccc3)Nc4ccc(cc4)OC,train
Enamine_7766.maegz,c1cc(C)cc(C)c1CN(C)C(=O)[C@@H]2NCc(c23)ncnc3,train
GLL_46.maegz,[O-]C(=O)c1ccc(cc1)CCCc2c(cccc2)OCc3ccc(cc3)OC,train
GLL_1998.maegz,C[C@@H]([NH3+])Cc1cc(OC)c(OC)c(c1)OC,train
PDBuniq_4235.maegz,FC(F)(F)c1ccc(cc1)-c(n2)[nH]c(c23)cccc3S(=O)(=O)NC4CCCC4,train
PDBuniq_3736.maegz,[O-]P([O-])(=O)OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)O,train
Enamine_9839.maegz,s1nncc1NC(=O)NC[C@H]2CCCN2CC(F)F,train
GLL_5238.maegz,CCCCc1nn(-c2c(Cl)cccc2)c(C(=O)O)c1Cc3ccc(cc3)-c(cccc4)c4-c5noc(=O)[nH]5,train
GLL_10143.maegz,C1CCCn(c12)c(=O)c(c(n2)C)CC[N@H+](CC3)CC[C@@H]3c4noc(c45)cc(F)cc5,train
Enamine_993.maegz,CCCCCOCC(=O)N[C@@H]1[C@@H](O)Cc(c12)cccc2,train
GLL_3989.maegz,C1C[N@H+](CC2)C[C@@H]([C@@H]12)NC(=O)[C@](O)(c3cccs3)C4CCCC4,train
GLL_15674.maegz,c1ccccc1OCCC[N@H+](C2)CC[C@H]2CCc3c[nH+]c[nH]3,train
PDBuniq_1940.maegz,C1CCCCC1[N@H+](CC(C)C)c(cc2)c(cc2[C@@H](C3)[C@@H]3C([O-])=O)NC(=O)Nc(cc4)ccc4C,train
Enamine_2314.maegz,o1cccc1C(=O)NCCNC(=O)N[C@@H]2[C@H](O)Cc(c23)cccc3,train
Enamine_8091.maegz,Cc1cc(ccc1)NC(=O)C[N@H+](C2)CCC[C@H]2C,train
Enamine_4327.maegz,COCCC(=O)N(CC1)CCC1NC(=O)c2c(F)cc(F)cn2,train
GLL_6517.maegz,Oc1c(O)ccc(c12)[C@H](C[NH2+]C)O[C@H](C2)C3CCCCC3,train
GLL_9889.maegz,[O-]C(=O)[C@@H]([NH3+])Cc1cc(ccc1)NC(=O)N[C@@H](C(=O)N(C)c(c23)cccc2)N=C3c4ccccc4,train
GlideDecoy_1277.maegz,c1cccc(c12)sc(n2)-c3c(N)n(N)c(c34)nc5c([nH+]4)cccc5,train
GLL_3331.maegz,c1ncccc1CNC(=O)c(c2)nc(N)n(c23)nc(n3)-c4ccco4,train
GLL_13971.maegz,Cc1ccc(=O)n(n1)CCC[NH+](CC2)CCN2c3cccc(c34)cccc4,train
Enamine_1517.maegz,FC(F)Cn(n1)ccc1NC(=O)N[C@@H]2CCCN(C2)c(n(n3)C)cc3C,train
GLL_1391.maegz,[NH3+]CCc1c[nH]c(c12)ccc(c2)OC,train
Enamine_6362.maegz,CC(C)n(n1)ccc1C(=O)N2C[C@@H](OC)C[C@H]2C(=O)N3CCCC3,train
MC_2890.maegz,c1ncccc1CN(CC2)CCC23C(=O)NCc4c(OC)cc(cc4)Oc5c(OC)ccc(c5)C(=O)NCCOc6ccc(O3)cc6,train
GLL_14397.maegz,c1cc(F)ccc1C(=O)CC[N@@H+](C2)CCC=C2Cc3c[nH]c(c34)ccc(c4)OC,train
Enamine_4695.maegz,C1CC1C(=O)N[C@H]2[C@@H](O)Cc(c23)cccc3,train
DEKOLS2_1135.maegz,c1cccc(c12)c(=O)[nH]c3c2nccc3,train
GlideDecoy_816.maegz,c1cccc(c12)[nH]cc2C[C@H](C([O-])=O)NC3=[NH+]C(C)(C)Cc(c34)cccc4,train
GLL_8599.maegz,c1ccccc1CC(=O)N(C)[C@H](Cc(c2)ccc(c23)cccc3)NC(=O)C4(CCCCC4)NC(=O)c5ccccc5,train
GLL_9668.maegz,c1ccccc1C(=O)/C=C/c(n2)ccc(c2\C=C\C([O-])=O)OCCCCc3ccc(cc3)OC,train
MC_2576.maegz,COCCN(CC(=O)N1)C(=O)CCc(c2)ccc(OC)c2Oc(ccc3)cc3CO[C@H]([C@@H]14)CN(C4)Cc5cscn5,train
DEKOLS2_820.maegz,CC(C)[NH+](CC1)CCN1c(cc2)cc(OC)c2Nc(nc(c34)[nH]cc3)n5c4nc6c(c5=O)c(F)ccc6,train
DEKOLS2_2944.maegz,CC(C)c(nn1)n(c12)cc(cc2)-c3c(n[nH]c3)-c4c(F)ccc(F)c4,train
GLL_7055.maegz,COc(cc1)ccc1C(=O)/C(=C(\C([O-])=O)c(c2)ccc(c23)OCO3)Cc4ccncc4,train
GLL_1324.maegz,CC(C)[NH2+]C[C@H](O)COc1cccc(c12)cccc2,train
PDBuniq_2616.maegz,CC(C)[NH2+]C[C@H](O)COc1cccc(c12)cccc2,train
Enamine_5560.maegz,C1CC1COc(cccc2)c2C(=O)N3CCC[C@H]3c4ccc(N)nn4,train
GlideDecoy_1438.maegz,Cc1ccc(cc1)S(=O)(=O)Nc(nc(c23)ccc(C)c2)c(n3)Nc(cc4)ccc4C,train
GLL_2695.maegz,c1cccn(c12)c(CC)cc2C(=O)OC[C@@H](C3)C[NH2+][C@@H]([C@@H]34)CCCC4,train
GLL_7724.maegz,FC(F)(F)c1ccc(cc1)NC(=O)N[C@H](c2ccccc2)[C@@H](c3ccccc3)NC(=O)Nc4ccc([N+]([O-])=O)cc4,train
GLL_2481.maegz,C1C[NH+](CC2)CCC12NC(=O)n3c(=O)n(C(C)C)c(c34)cccc4,train
GLL_16477.maegz,CCc(n1)[nH]c(c12)ccc3c2O[C@H](CO3)CN(CC4)CC=C4c5c[nH]c(c56)cccc6,train
MC_2284.maegz,COCCOc(cc12)cc(c1)Oc3cc(ccc3)CO[C@@H]4[C@@H](NC(=O)NCCNC2=O)CC[N@@H+](C4)Cc5ccc(o5)C,train
Enamine_2204.maegz,FC(F)Oc(n(n1)C)cc1NC(=O)N(C2)CC(C)(C)Oc(c23)cc(cc3)OC,train
GLL_6886.maegz,c1cc(C)ccc1C[NH2+][C@H]2CCN(C2)c(c3)ccc(c34)OCCO4,train
GLL_1452.maegz,COc(c1)ccc2[nH]c(c3c12)CC[C@H](C3)[NH3+],train
MC_130.maegz,O=C1N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@H](C)C(=O)N(C)CCN(Cc2c(C)nn(c2C)-c3ccccc3)CC(=O)N[C@H](c(n4)scc14)Cc5ccccc5,train
GLL_1105.maegz,C1C[N@H+](C)CC=C1c2cccc(c23)[nH]c(=O)o3,train
Enamine_6870.maegz,c1ccccc1COCC(=O)N[C@H](CC2=O)[C@@H](N2C)c3ccnn3C,train
Enamine_7307.maegz,c1c[nH]c(C)c1C(=O)N[C@@H]2CCC[N@@H+](C2)Cc3c(F)cccc3F,train
PDBuniq_4009.maegz,[O-]C(=O)C[C@@H](C([O-])=O)NC(=O)CP([O-])(=O)O,train
Enamine_5052.maegz,n1oc(C)cc1C(=O)N2CCCN(CC2)S(=O)(=O)C,train
GLL_13521.maegz,c1ccccc1N2C[C@@H](Oc(c23)cccc3)C[N@H+](CC4)CC[C@]4(O)c5ccc(F)cc5,train
GLL_8233.maegz,CC(=O)NCCc(ccc1)c2c1cc(F)c(c23)occ3,train
Enamine_3301.maegz,c1cccc(c12)C[C@@H](O)[C@H]2NC(=O)CCc3nnc(o3)C4CCCC4,train
GLL_8437.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)CNC(=O)[C@H](Cc2c[nH]c(c23)cccc3)NC(=O)Cc4cccnc4,train
Enamine_6973.maegz,C1CCCc(c12)scc2C(=O)N3C[C@@H](O)C[C@@H]3c(on4)nc4C,train
GlideDecoy_1905.maegz,CCOC(=O)c1c(C)oc(c12)c3c(cccc3)c4c2CN(CO4)CCCn5ccnc5,train
DEKOLS2_1867.maegz,C1CCCCn(c12)c(nn2)C34C[C@@H]5C[C@H](C3)C[C@H](C4)C5,train
Enamine_5309.maegz,C[NH2+]C[C@@H]1CCN(C1)C(=O)[C@H]2[C@H](C2)c3c(Cl)cc(Cl)cc3,train
GlideDecoy_496.maegz,n1ocnc1-c(cc2)cc(c2C(C)(C)C)Cn(n3)nnc3-c(cc4C(F)(F)F)ccc4,train
PDBuniq_35.maegz,[O-]C(=O)[C@@H](O1)COc(c12)cccc2,train
DEKOLS2_2194.maegz,N#CCCN(CCC#N)c(cc1)ccc1C[N@H+](CC2)CC[C@@H]2c(n3)scc3-c(c4)ccc(c45)C(C)(C)CCC5(C)C,train
Enamine_972.maegz,C1COCCC1[C@H](C([O-])=O)CNC(=O)c2c(N(C)C)nccc2,train
GLL_342.maegz,[O-]C(=O)CCC/C=C/C[C@H]([C@@H](C1)CC2)[C@@H]([C@H]12)C(\C)=N\NC(=S)Nc3ccccc3,train
PDBuniq_77.maegz,OC[C@@H](O)COC[C@H](O)CO,train
PDBuniq_1645.maegz,FC(F)(F)c1ccc(cc1)-c([nH]c2=O)nc(c23)c(OC)ccc3,train
Enamine_1469.maegz,CNC(=O)C[C@]1(O)CCCN(C1)C(=O)Cc2c(C)nn(CC)c2C,train
Enamine_175.maegz,C1OCC[C@H]1C(=O)N[C@@H](C[C@H]2C([O-])=O)c(c23)cccc3,train
MC_1668.maegz,COc(cc1)nc(OC)c1C(=O)N[C@H](C2)CN([C@@H]23)C(=O)CCCNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)C[C@H](C)CC[C@@H](C(C)C)NC3=O,train
GlideDecoy_1182.maegz,c1c(I)ccc(c1C)Nc(n2)c(nc(c23)non3)Nc(c4C)ccc(I)c4,train
DEKOLS2_127.maegz,Cn1c(=O)cc(C(F)(F)F)c(c2)c1cc(c23)N(C)[C@H]4[C@@H]3CCCC4,train
Enamine_7485.maegz,c1nc(C)ccc1CC(=O)N2CCN(CC2)c3ncnc(c34)sc(C)c4,train
GLL_3445.maegz,CCc1nc(on1)[C@@H]([C@H]23)C[N@H+](C3)CC2,train
MC_2361.maegz,O=C1CCCCN1CCC(=O)N[C@@H](C2)C(=O)N[C@@H](Cc3ccc(cc3)OC)C(=O)N[C@H](C)C(=O)N(CC4CC4)CC(=O)N[C@@H](CC(C)C)COc(ccc25)cc5,train
Enamine_2033.maegz,C[N@H+]1CCC[C@@H]1CNC(=O)N(CCO2)C[C@@H]2c3ccnc(n3)N4CCCC4,train
GLL_7985.maegz,c1cc(O)ccc1CCCC[N@@H+](C)CCc2c(-c3cc(OC)c(cc3)OC)[nH]c(c24)cccc4,train
Enamine_9910.maegz,[nH]1nncc1[C@H]2[C@H](OC)CN(C2)C(=O)Cc3c[nH]c(c34)cccc4,train
GLL_11569.maegz,FC(F)(F)c1cc(C(F)(F)F)cc(c1)[C@H](C)O[C@H](CCC[NH2+]2)[C@H]2c3ccccc3,train
MC_1170.maegz,c1sccc1C(=O)N(CC2)CCNC(=O)[C@@H](CC(C)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)c(cc3)cc(Cl)c3OCCCn(cc24)nn4,train
GLL_9503.maegz,C1CCC[NH+]1Cc2ccc(o2)-c(cc3)ccc3C[NH+]4CCCC4,train
